date,game_id,home,away,home_score,away_score,home_elo_before,away_elo_before,home_expected_win_rate,home_elo_change,home_elo_after,away_elo_after
2026-05-12,NPB20260512SHL06,ソフトバンク,西武,0,3,1502.0406123335638,1540.064623905396,0.4956482074122676,-11.895556977894422,1490.1450553556695,1551.9601808832904
2026-05-13,NPB20260513MF04,ロッテ,日本ハム,2,6,1445.3071151692286,1520.1365336956815,0.44293064100411983,-10.630335384098876,1434.6767797851298,1530.7668690797802
2026-05-13,NPB20260513SHL05,ソフトバンク,西武,1,2,1490.1450553556695,1551.9601808832904,0.4614863742694555,-11.075672982466932,1479.0693823732024,1563.0358538657574
2026-05-14,NPB20260514EB02,楽天,オリックス,3,0,1438.295007647764,1554.1561072483657,0.38568806719013515,14.743486387436757,1453.0384940352008,1539.4126208609289
2026-05-14,NPB20260514MF03,ロッテ,日本ハム,5,3,1434.6767797851298,1530.7668690797802,0.412979249156297,14.08849802024887,1448.7652778053787,1516.6783710595314
2026-05-15,NPB20260515ESH05,楽天,ソフトバンク,6,3,1453.0384940352008,1479.0693823732024,0.5129047227138925,11.69028665486658,1464.7287806900674,1467.3790957183357
2026-05-15,NPB20260515FL04,日本ハム,西武,0,3,1516.6783710595314,1563.0358538657574,0.4836610878841949,-11.607866109220677,1505.0705049503108,1574.643719974978
2026-05-15,NPB20260515MB06,ロッテ,オリックス,6,3,1448.7652778053787,1539.4126208609289,0.4205948740183465,13.905723023559684,1462.6710008289383,1525.5068978373693
2026-05-16,NPB20260516ESH05,楽天,ソフトバンク,4,3,1464.7287806900674,1467.3790957183357,0.5464208686650918,10.885899152037798,1475.6146798421053,1456.493196566298
2026-05-16,NPB20260516FL04,日本ハム,西武,5,4,1505.0705049503108,1574.643719974978,0.450408723381333,13.190190638848009,1518.2606955891588,1561.45352933613
2026-05-16,NPB20260516MB06,ロッテ,オリックス,2,0,1462.6710008289383,1525.5068978373693,0.460026416538447,12.959366003077271,1475.6303668320156,1512.547531834292
2026-05-17,NPB20260517ESH05,楽天,ソフトバンク,1,5,1475.6146798421053,1456.493196566298,0.5772631389075513,-13.854315333781232,1461.760364508324,1470.347511900079
2026-05-17,NPB20260517FL04,日本ハム,西武,3,6,1518.2606955891588,1561.45352933613,0.4882117493661828,-11.717081984788386,1506.5436136043704,1573.1706113209184
2026-05-17,NPB20260517MB06,ロッテ,オリックス,3,2,1475.6303668320156,1512.547531834292,0.49724100578073716,12.066215861262307,1487.6965826932778,1500.4813159730297
2026-05-19,NPB20260519BSH06,オリックス,ソフトバンク,2,1,1500.4813159730297,1470.347511900079,0.5926521913314844,9.776347408044375,1510.257663381074,1460.5711644920348
2026-05-19,NPB20260519FE04,日本ハム,楽天,6,2,1506.5436136043704,1461.760364508324,0.6128408195040632,9.291820331902482,1515.835433936273,1452.4685441764216
2026-05-19,NPB20260519LM05,西武,ロッテ,3,2,1573.1706113209184,1487.6965826932778,0.6667460120476448,7.998095710856524,1581.1687070317748,1479.6984869824214
2026-05-20,NPB20260520BSH05,オリックス,ソフトバンク,8,3,1510.257663381074,1460.5711644920348,0.6195160644133756,9.131614454078985,1519.389277835153,1451.4395500379558
2026-05-20,NPB20260520FE03,日本ハム,楽天,5,3,1515.835433936273,1452.4685441764216,0.6378963551949973,8.690487475320065,1524.525921411593,1443.7780567011016
2026-05-20,NPB20260520LM04,西武,ロッテ,1,3,1581.1687070317748,1479.6984869824214,0.6868827174727709,-16.4851852193465,1564.6835218124284,1496.1836722017679
2026-05-22,NPB20260522EM03,楽天,ロッテ,1,2,1443.7780567011016,1496.1836722017679,0.47497224004914684,-11.399333761179523,1432.378722939922,1507.5830059629475
2026-05-22,NPB20260522LB04,西武,オリックス,1,5,1564.6835218124284,1519.389277835153,0.6135385136063233,-14.724924326551758,1549.9585974858767,1534.1142021617047
2026-05-22,NPB20260522SHF05,ソフトバンク,日本ハム,10,0,1451.4395500379558,1524.525921411593,0.44540780603865815,13.310212655072204,1464.749762693028,1511.2157087565206
2026-05-23,NPB20260523EM04,楽天,ロッテ,6,7,1432.378722939922,1507.5830059629475,0.44239826146564853,-10.617558275175565,1421.7611646647465,1518.200564238123
